# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.9085354274e-01  1.0333591915e-01  5.9476367636e-01  1.1236714399e-01
2  7.2353921505e-01  6.7896673466e-02  5.5920991458e-01  7.5978452329e-02
3  5.9464590994e-01  1.6910246462e-01  6.9086464394e-01  1.6135158309e-01
