#pT  vn{4}  vn{4}_err
1.0770740360e-01  0.0000000000e+00  0.0000000000e+00  9.3846655971e-03  1.2535356185e-02  0.0000000000e+00  0.0000000000e+00  
2.0284974575e-01  0.0000000000e+00  0.0000000000e+00  8.3875441034e-03  1.0708658112e-02  0.0000000000e+00  0.0000000000e+00  
3.0108076334e-01  0.0000000000e+00  0.0000000000e+00  1.3717432000e-02  1.0675994869e-02  0.0000000000e+00  0.0000000000e+00  
4.0004533529e-01  0.0000000000e+00  0.0000000000e+00  4.1092531106e-02  2.8214781146e-02  0.0000000000e+00  0.0000000000e+00  
4.9937403202e-01  0.0000000000e+00  0.0000000000e+00  4.3037993930e-02  2.6995803408e-02  0.0000000000e+00  0.0000000000e+00  
5.9889703989e-01  0.0000000000e+00  0.0000000000e+00  5.4983531090e-02  3.1201929921e-02  0.0000000000e+00  0.0000000000e+00  
6.9858992100e-01  0.0000000000e+00  0.0000000000e+00  6.8985021540e-02  3.6681492885e-02  0.0000000000e+00  0.0000000000e+00  
7.9844212532e-01  0.0000000000e+00  0.0000000000e+00  6.4796762587e-02  3.3939521791e-02  0.0000000000e+00  0.0000000000e+00  
8.9825499058e-01  0.0000000000e+00  0.0000000000e+00  5.7301743474e-02  5.1517517554e-02  0.0000000000e+00  0.0000000000e+00  
9.9815469980e-01  0.0000000000e+00  0.0000000000e+00  3.5984680994e-02  1.2728496819e-01  0.0000000000e+00  0.0000000000e+00  
1.0980293751e+00  0.0000000000e+00  0.0000000000e+00  2.5025048108e-02  3.9349537291e-01  0.0000000000e+00  0.0000000000e+00  
1.1979869604e+00  0.0000000000e+00  0.0000000000e+00  2.2038662309e-02  7.6758417872e-01  0.0000000000e+00  0.0000000000e+00  
1.2980134487e+00  0.0000000000e+00  0.0000000000e+00  3.9052875705e-02  3.0102401221e-01  0.0000000000e+00  0.0000000000e+00  
1.3980473280e+00  0.0000000000e+00  0.0000000000e+00  6.6705027188e-02  3.4983850992e-01  0.0000000000e+00  0.0000000000e+00  
1.4980795383e+00  0.0000000000e+00  0.0000000000e+00  7.2107048397e-02  4.2156347653e-01  0.0000000000e+00  0.0000000000e+00  
1.5983028412e+00  0.0000000000e+00  0.0000000000e+00  1.1115819949e-01  4.4031122140e-01  0.0000000000e+00  0.0000000000e+00  
1.6980515718e+00  0.0000000000e+00  0.0000000000e+00  1.8161437677e-01  5.1632652235e-01  0.0000000000e+00  0.0000000000e+00  
1.7983065844e+00  0.0000000000e+00  0.0000000000e+00  2.1772473983e-01  5.7327290934e-01  0.0000000000e+00  0.0000000000e+00  
1.8981865644e+00  0.0000000000e+00  0.0000000000e+00  2.4955585893e-01  6.1070428229e-01  0.0000000000e+00  0.0000000000e+00  
1.9984357357e+00  0.0000000000e+00  0.0000000000e+00  2.9367859933e-01  6.7976744335e-01  0.0000000000e+00  0.0000000000e+00  
2.0983614922e+00  0.0000000000e+00  0.0000000000e+00  2.5509861517e-01  6.5582100900e-01  0.0000000000e+00  0.0000000000e+00  
2.1985304356e+00  1.3895423865e-02  9.9118069142e-01  2.8828201818e-01  6.7072233182e-01  0.0000000000e+00  0.0000000000e+00  
2.2984609604e+00  0.0000000000e+00  0.0000000000e+00  3.1620101809e-01  6.9563899229e-01  0.0000000000e+00  0.0000000000e+00  
2.3984732628e+00  1.4755437062e-02  7.1318459794e-01  2.9935104753e-01  7.1938857907e-01  0.0000000000e+00  0.0000000000e+00  
2.4987583160e+00  0.0000000000e+00  0.0000000000e+00  3.6193015027e-01  7.4728178409e-01  0.0000000000e+00  0.0000000000e+00  
2.5990271568e+00  5.2409861352e-02  2.5261680868e+00  3.2876860783e-01  7.5961251433e-01  0.0000000000e+00  0.0000000000e+00  
2.6988551617e+00  0.0000000000e+00  0.0000000000e+00  3.5291790376e-01  7.8693950910e-01  0.0000000000e+00  0.0000000000e+00  
2.7984669209e+00  0.0000000000e+00  0.0000000000e+00  3.7991233767e-01  8.7112629354e-01  0.0000000000e+00  0.0000000000e+00  
2.8989629745e+00  0.0000000000e+00  0.0000000000e+00  2.9426064567e-01  7.5342361181e-01  0.0000000000e+00  0.0000000000e+00  
2.9978530407e+00  0.0000000000e+00  0.0000000000e+00  6.8162113025e-01  1.1571127541e+00  0.0000000000e+00  0.0000000000e+00  
3.0982861519e+00  0.0000000000e+00  0.0000000000e+00  3.1575271507e-01  7.9202241995e-01  0.0000000000e+00  0.0000000000e+00  
3.1987357140e+00  0.0000000000e+00  0.0000000000e+00  6.4801700248e-01  1.1718746796e+00  0.0000000000e+00  0.0000000000e+00  
3.2991938591e+00  0.0000000000e+00  0.0000000000e+00  6.5986727431e-01  1.1286766172e+00  0.0000000000e+00  0.0000000000e+00  
3.3988497257e+00  0.0000000000e+00  0.0000000000e+00  3.6155509058e-01  8.1352899854e-01  0.0000000000e+00  0.0000000000e+00  
3.4988443851e+00  0.0000000000e+00  0.0000000000e+00  5.0397732728e-01  1.0257827187e+00  0.0000000000e+00  0.0000000000e+00  
3.5981926918e+00  0.0000000000e+00  0.0000000000e+00  1.5367915815e-01  9.0429824944e-01  0.0000000000e+00  0.0000000000e+00  
3.6987507343e+00  0.0000000000e+00  0.0000000000e+00  7.8209644905e-01  1.3459355157e+00  0.0000000000e+00  0.0000000000e+00  
3.7983357906e+00  0.0000000000e+00  0.0000000000e+00  6.9417799579e-01  1.2610796814e+00  0.0000000000e+00  0.0000000000e+00  
3.8997068405e+00  0.0000000000e+00  0.0000000000e+00  3.9644116450e-01  9.3600349839e-01  0.0000000000e+00  0.0000000000e+00  
4.0002250671e+00  0.0000000000e+00  0.0000000000e+00  2.6187231605e-01  8.7592095208e-01  0.0000000000e+00  0.0000000000e+00  
