#correlator  value  value_err
4(24)  8.67942e-01  6.36706e-02
6(23)  3.14078e-02  1.45783e-01
6(26)  7.00035e-01  1.48906e-01
6(36)  3.01619e-01  1.33287e-01
(235)  7.33882e-01  4.57023e-02
(246)  8.22682e-01  9.17501e-02
(234)  -1.93750e-01  1.15599e-01
