#correlator  value  value_err
4(24)  9.30995e-01  7.27080e-02
6(23)  1.86645e-02  1.73491e-01
6(26)  7.66488e-01  1.85214e-01
6(36)  2.34988e-01  1.50279e-01
(235)  7.77640e-01  5.75421e-02
(246)  8.87217e-01  1.06844e-01
(234)  -2.87304e-01  1.50655e-01
