# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.2279452036e-01  8.4509469667e-02  5.6001788009e-01  9.4084577062e-02
2  6.6668010240e-01  1.8504980590e-01  6.1988672867e-01  2.0563428734e-01
3  7.0139924929e-03  6.8035727181e-01  6.1075791438e-03  5.9243517695e-01
