# cen dN/deta(ch)  dN/deta(ch)_err  dN/dy dN/dy_err(pi^+, pi^-, K^+, K^-, p, pbar)
2.5 2.01117e+01 3.95402e-01 9.31277e+00 1.72610e-01 9.35422e+00 1.73183e-01 1.64212e+00 3.23221e-02 1.61051e+00 3.09839e-02 1.35771e+00 3.12230e-02 1.26228e+00 2.53344e-02
7.5 1.61516e+01 7.71190e-02 7.51564e+00 3.69967e-02 7.56485e+00 3.49319e-02 1.32012e+00 7.10858e-03 1.28580e+00 8.71259e-03 1.13512e+00 1.52924e-02 1.02090e+00 1.08411e-02
15 1.42360e+01 6.20326e-02 6.65512e+00 2.84474e-02 6.69829e+00 2.86204e-02 1.16066e+00 5.39628e-03 1.13555e+00 5.60226e-03 1.00461e+00 1.08020e-02 9.07236e-01 6.58277e-03
25 1.24951e+01 4.15271e-02 5.85922e+00 2.08976e-02 5.89144e+00 2.05892e-02 1.02244e+00 3.78072e-03 9.99897e-01 4.17894e-03 8.93126e-01 9.67510e-03 8.04356e-01 5.44749e-03
35 1.11871e+01 3.84472e-02 5.25623e+00 1.97323e-02 5.29208e+00 1.95096e-02 9.17590e-01 3.62803e-03 8.96171e-01 4.15902e-03 8.11462e-01 1.05212e-02 7.20454e-01 6.13697e-03
45 9.62993e+00 4.94970e-02 4.53630e+00 2.36043e-02 4.56164e+00 2.34243e-02 7.91323e-01 4.17246e-03 7.75630e-01 4.32922e-03 6.99805e-01 8.32492e-03 6.34282e-01 5.29947e-03
55 8.08536e+00 3.76709e-02 3.81731e+00 1.75599e-02 3.83871e+00 1.76601e-02 6.67644e-01 3.26625e-03 6.53364e-01 3.54063e-03 5.93915e-01 7.24364e-03 5.41297e-01 4.71420e-03
65 6.80684e+00 4.12696e-02 3.22471e+00 1.95044e-02 3.24392e+00 1.97086e-02 5.62466e-01 3.56668e-03 5.48035e-01 3.83695e-03 5.14604e-01 8.42724e-03 4.56619e-01 4.84466e-03
75 5.11844e+00 6.26372e-02 2.43609e+00 3.02555e-02 2.44783e+00 2.96111e-02 4.24315e-01 5.09827e-03 4.15023e-01 5.41034e-03 3.91217e-01 7.53972e-03 3.51249e-01 5.32020e-03
85 3.16902e+00 5.01817e-02 1.51801e+00 2.42729e-02 1.52524e+00 2.40921e-02 2.61919e-01 4.17875e-03 2.56935e-01 4.40353e-03 2.52429e-01 6.44398e-03 2.24985e-01 4.11172e-03
95 1.42014e+00 5.48726e-02 6.83677e-01 2.61764e-02 6.86779e-01 2.64024e-02 1.16792e-01 4.59197e-03 1.12512e-01 4.49859e-03 1.29227e-01 7.00786e-03 1.03006e-01 4.01884e-03
