# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 2.01117e+01 2.47867e-04 1.29528e-03
7.5 1.61516e+01 0.00000e+00 0.00000e+00
15 1.42360e+01 1.49058e-03 2.73458e-04
25 1.24951e+01 0.00000e+00 0.00000e+00
35 1.11871e+01 0.00000e+00 0.00000e+00
45 9.62993e+00 0.00000e+00 0.00000e+00
55 8.08536e+00 1.04991e-03 2.60847e-04
65 6.80684e+00 0.00000e+00 0.00000e+00
75 5.11844e+00 4.37923e-04 7.29244e-04
85 3.16902e+00 0.00000e+00 0.00000e+00
95 1.42014e+00 2.27771e-03 7.93584e-04
