# cen dN/deta(ch)  v4{2} v4{2}_err
2.5 2.01117e+01 2.82088e-03 5.29383e-04
7.5 1.61516e+01 1.91240e-03 3.27991e-04
15 1.42360e+01 1.89848e-03 2.25984e-04
25 1.24951e+01 1.64653e-03 2.56403e-04
35 1.11871e+01 1.68290e-03 2.44269e-04
45 9.62993e+00 1.33948e-03 2.67505e-04
55 8.08536e+00 1.10189e-03 3.32214e-04
65 6.80684e+00 1.24014e-03 3.15890e-04
75 5.11844e+00 1.18825e-03 3.15362e-04
85 3.16902e+00 5.64367e-04 7.25039e-04
95 1.42014e+00 3.01387e-03 9.54340e-04
