# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 2.87589e+01 3.37703e-02 1.97001e-03
7.5 2.31186e+01 3.24715e-02 1.99862e-03
15 2.03754e+01 3.20023e-02 1.26541e-03
25 1.78460e+01 2.76693e-02 1.25047e-03
35 1.59458e+01 2.75379e-02 1.05604e-03
45 1.36932e+01 2.29830e-02 1.14814e-03
55 1.14663e+01 2.26459e-02 1.03376e-03
65 9.64583e+00 1.80191e-02 9.23461e-04
75 7.23291e+00 1.37608e-02 7.57393e-04
85 4.46519e+00 8.91049e-03 7.67795e-04
95 1.99799e+00 9.99395e-03 1.59952e-03
