# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 2.01117e+01 6.21219e-04 5.89646e-04
7.5 1.61516e+01 0.00000e+00 0.00000e+00
15 1.42360e+01 1.66431e-03 2.64963e-04
25 1.24951e+01 6.34272e-04 6.24824e-04
35 1.11871e+01 0.00000e+00 0.00000e+00
45 9.62993e+00 4.89710e-04 7.26598e-04
55 8.08536e+00 1.28069e-03 2.74835e-04
65 6.80684e+00 0.00000e+00 0.00000e+00
75 5.11844e+00 1.00179e-03 6.15374e-04
85 3.16902e+00 7.57792e-04 7.39452e-04
95 1.42014e+00 3.95012e-03 1.33704e-03
