# cen dN/deta(ch)  v4{2} v4{2}_err
2.5 2.87589e+01 2.94935e-03 5.26442e-04
7.5 2.31186e+01 2.06792e-03 3.11975e-04
15 2.03754e+01 2.02703e-03 2.24236e-04
25 1.78460e+01 1.73925e-03 2.47665e-04
35 1.59458e+01 1.74292e-03 2.38220e-04
45 1.36932e+01 1.39269e-03 2.57786e-04
55 1.14663e+01 1.17308e-03 3.16284e-04
65 9.64583e+00 1.27302e-03 3.03044e-04
75 7.23291e+00 1.30181e-03 3.41476e-04
85 4.46519e+00 9.53483e-04 5.20312e-04
95 1.99799e+00 4.01467e-03 1.16571e-03
