# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 2.01117e+01 4.01113e-02 2.36687e-03
7.5 1.61516e+01 3.86834e-02 2.42612e-03
15 1.42360e+01 3.81992e-02 1.48702e-03
25 1.24951e+01 3.32006e-02 1.48877e-03
35 1.11871e+01 3.31042e-02 1.26441e-03
45 9.62993e+00 2.76174e-02 1.37624e-03
55 8.08536e+00 2.72025e-02 1.23504e-03
65 6.80684e+00 2.16447e-02 1.08281e-03
75 5.11844e+00 1.63227e-02 8.86938e-04
85 3.16902e+00 1.04787e-02 9.36722e-04
95 1.42014e+00 1.26443e-02 2.03965e-03
