# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 2.87589e+01 1.17695e-04 2.62310e-03
7.5 2.31186e+01 4.44499e-04 9.33733e-04
15 2.03754e+01 1.54463e-03 2.64157e-04
25 1.78460e+01 0.00000e+00 0.00000e+00
35 1.59458e+01 0.00000e+00 0.00000e+00
45 1.36932e+01 0.00000e+00 0.00000e+00
55 1.14663e+01 1.07132e-03 2.54481e-04
65 9.64583e+00 0.00000e+00 0.00000e+00
75 7.23291e+00 7.73328e-04 4.97019e-04
85 4.46519e+00 5.78506e-04 7.64614e-04
95 1.99799e+00 3.26751e-03 9.58637e-04
