# cen dN/dy dN/dy_err(Lambda, Lambdabar, Xi^-, Xibar^+, Omega, Omegabar, phi)
2.5 3.75127e-01 7.98958e-03 3.56146e-01 7.20079e-03 7.84803e-02 1.59686e-03 7.59266e-02 1.57139e-03 1.52845e-02 2.80293e-04 1.55454e-02 3.47176e-04 0.00000e+00 0.00000e+00
7.5 3.07848e-01 2.55213e-03 2.87932e-01 2.92167e-03 6.39744e-02 3.97793e-04 6.15472e-02 6.55084e-04 1.26527e-02 1.15805e-04 1.22746e-02 1.78502e-04 0.00000e+00 0.00000e+00
15 2.72740e-01 2.02149e-03 2.55771e-01 1.84826e-03 5.65273e-02 3.42952e-04 5.42080e-02 4.07171e-04 1.14453e-02 1.03586e-04 1.09883e-02 1.16942e-04 0.00000e+00 0.00000e+00
25 2.42606e-01 1.74082e-03 2.26387e-01 1.52127e-03 5.02731e-02 2.65166e-04 4.80705e-02 3.33329e-04 1.00274e-02 8.77733e-05 9.66541e-03 9.93658e-05 0.00000e+00 0.00000e+00
35 2.19296e-01 1.76671e-03 2.02838e-01 1.70807e-03 4.49326e-02 2.72206e-04 4.31482e-02 3.48585e-04 9.00820e-03 7.13604e-05 8.84290e-03 9.36620e-05 0.00000e+00 0.00000e+00
45 1.90032e-01 1.58203e-03 1.78258e-01 1.49887e-03 3.93112e-02 2.62525e-04 3.78202e-02 3.05633e-04 7.95733e-03 7.72996e-05 7.85380e-03 8.86807e-05 0.00000e+00 0.00000e+00
55 1.61594e-01 1.42883e-03 1.52195e-01 1.29117e-03 3.34152e-02 2.38141e-04 3.21619e-02 2.81109e-04 6.87312e-03 6.59604e-05 6.71320e-03 6.67155e-05 0.00000e+00 0.00000e+00
65 1.38744e-01 1.51372e-03 1.28161e-01 1.33297e-03 2.84639e-02 2.15251e-04 2.74286e-02 2.72811e-04 5.81179e-03 5.52469e-05 5.74243e-03 6.69969e-05 0.00000e+00 0.00000e+00
75 1.05779e-01 1.49299e-03 9.86118e-02 1.51927e-03 2.18205e-02 2.60350e-04 2.09621e-02 3.01141e-04 4.41717e-03 5.86258e-05 4.35992e-03 6.96648e-05 0.00000e+00 0.00000e+00
85 6.69517e-02 1.13850e-03 6.29006e-02 1.16059e-03 1.37604e-02 2.20016e-04 1.32969e-02 2.35472e-04 2.88238e-03 4.78931e-05 2.83698e-03 5.04706e-05 0.00000e+00 0.00000e+00
95 3.22257e-02 1.28271e-03 2.88030e-02 1.11335e-03 6.43447e-03 2.35278e-04 6.14399e-03 2.38363e-04 1.34737e-03 4.96495e-05 1.31861e-03 5.21162e-05 0.00000e+00 0.00000e+00
