# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 4.75503e+01 5.58118e-02 3.29173e-03
7.5 4.03870e+01 5.46623e-02 3.40808e-03
15 3.64813e+01 5.40306e-02 2.05456e-03
25 3.18953e+01 4.74599e-02 2.07246e-03
35 2.83163e+01 4.74105e-02 1.81092e-03
45 2.37240e+01 3.93345e-02 1.93214e-03
55 1.97001e+01 3.88647e-02 1.74055e-03
65 1.65832e+01 3.08148e-02 1.49599e-03
75 1.23271e+01 2.27249e-02 1.20230e-03
85 7.73770e+00 1.47138e-02 1.79401e-03
95 3.68923e+00 2.26397e-02 3.67820e-03
