# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 2.01117e+01 0.00000e+00 0.00000e+00
7.5 1.61516e+01 0.00000e+00 0.00000e+00
15 1.42360e+01 1.43663e-03 2.80916e-04
25 1.24951e+01 0.00000e+00 0.00000e+00
35 1.11871e+01 0.00000e+00 0.00000e+00
45 9.62993e+00 0.00000e+00 0.00000e+00
55 8.08536e+00 9.47058e-04 2.76041e-04
65 6.80684e+00 0.00000e+00 0.00000e+00
75 5.11844e+00 2.79529e-04 9.66781e-04
85 3.16902e+00 0.00000e+00 0.00000e+00
95 1.42014e+00 2.30919e-03 7.32844e-04
