# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 2.01117e+01 8.09219e-03 5.83432e-04
7.5 1.61516e+01 6.95158e-03 5.87590e-04
15 1.42360e+01 6.03461e-03 4.42113e-04
25 1.24951e+01 5.47713e-03 3.87957e-04
35 1.11871e+01 4.52904e-03 3.38258e-04
45 9.62993e+00 4.03752e-03 3.36987e-04
55 8.08536e+00 2.07820e-03 3.49351e-04
65 6.80684e+00 2.44750e-03 3.08371e-04
75 5.11844e+00 2.24955e-03 5.69597e-04
85 3.16902e+00 2.51494e-03 8.70294e-04
95 1.42014e+00 8.88278e-03 2.18291e-03
