# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.1017050440e-08  1.1405458050e-08
2  2.7965229581e-02  4.8254551899e-03  -6.1160856138e-07  4.2213702529e-07
3  0.0000000000e+00  0.0000000000e+00  8.1757430475e-11  6.2210780179e-11
