# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.0105239907e-08  1.4820635984e-08
2  4.0617115974e-02  2.5262970950e-03  -2.7216754255e-06  6.7712938805e-07
3  2.1317067012e-03  2.5780374086e-03  -2.0649512435e-11  9.9892195295e-11
