# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  8.4839108488e-01  2.9286364018e-02  4.0365120480e-01  4.1744181701e-02
3  4.7641225133e-01  6.3088949740e-01  7.9123232449e-01  4.9793735706e-01
