# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  5.1208935232e-08  3.0971234398e-08
2  4.7789492339e-02  2.9915841250e-03  -5.2159049472e-06  1.3060459673e-06
3  5.5045340801e-03  8.7719791825e-04  -9.1808366363e-10  5.8522015981e-10
