# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.3412788974e-08  1.0315259691e-08
2  3.6760438381e-02  2.2915874500e-03  -1.8260923094e-06  4.5534279818e-07
3  0.0000000000e+00  0.0000000000e+00  1.7096049098e-11  4.9289848290e-11
