#correlator  value  value_err
4(24)  8.06406e-01  7.65858e-02
6(23)  4.76655e-02  1.27327e-01
6(26)  3.83072e-01  2.23231e-01
6(36)  4.14564e-01  1.18208e-01
(235)  4.67996e-01  6.10211e-02
(246)  3.11764e-01  1.21120e-01
(234)  -6.45686e-02  7.74655e-02
