# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  1.0852204301e-02  4.7535971515e-03  -1.3869852557e-08  2.4301677256e-08
2  6.0723202925e-02  5.6424905029e-03  -1.3596235666e-05  5.0535299146e-06
3  0.0000000000e+00  0.0000000000e+00  2.1786897799e-09  4.6816127629e-08
