# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.1599594382e-02  3.2159219319e-03  -2.1766188326e-07  1.2962903132e-07
2  8.3581026870e-02  1.2293161600e-02  -4.8801234717e-05  2.8710892274e-05
3  2.0776389395e-02  1.2161851920e-02  -1.8632893654e-07  4.3628464823e-07
