#correlator  value  value_err
4(24)  2.21745e-01  1.79638e-01
6(23)  2.29491e-01  4.79671e-01
6(26)  2.20352e-01  1.51822e-01
6(36)  2.31627e-01  3.62692e-01
(235)  4.65814e-02  9.04422e-02
(246)  -3.96828e-02  1.23909e-01
(234)  4.42604e-01  1.78471e-01
