#correlator  value  value_err
4(24)  -1.95212e-01  2.00269e-01
6(23)  -8.14802e-01  6.31140e-01
6(26)  5.02936e-01  3.47646e-01
6(36)  -9.78803e-02  3.27617e-01
(235)  1.34601e-01  1.06234e-01
(246)  2.59217e-01  2.32165e-01
(234)  -4.02608e-01  3.57486e-01
