# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  3.6997765223e-09  4.4427050078e-09
2  0.0000000000e+00  0.0000000000e+00  4.7638173855e-09  6.4367081661e-09
3  0.0000000000e+00  0.0000000000e+00  9.3464078195e-10  1.0409813504e-09
