#correlator  value  value_err
4(24)  5.58272e-01  1.04422e-01
6(23)  -3.96385e-02  1.79486e-01
6(26)  9.79877e-02  1.40329e-01
6(36)  -1.02943e-01  1.29128e-01
(235)  6.94734e-02  7.43963e-02
(246)  1.01046e-01  7.79233e-02
(234)  -1.37613e-01  1.56965e-01
