# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  1.9422623294e-02  9.0469440271e-03  -1.4230873170e-07  2.6514629063e-07
2  3.7825435853e-02  1.7606106695e-02  -2.0470844717e-06  3.8113176291e-06
3  1.5769668816e-02  1.5475634918e-03  -6.1842963206e-08  2.4275947251e-08
