#correlator  value  value_err
4(24)  9.96018e-01  5.37922e-02
6(23)  -3.81488e-02  1.74904e-01
6(26)  6.14557e-01  1.94434e-01
6(36)  3.25619e-01  7.67688e-02
(235)  6.11135e-01  7.05767e-02
(246)  5.62636e-01  1.01306e-01
(234)  -2.73314e-01  1.42284e-01
