# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  1.9212741468e-02  9.0278868821e-03  -1.3625653957e-07  2.5610267608e-07
2  3.7773117184e-02  1.6463275529e-02  -2.0357821583e-06  3.5491529519e-06
3  1.4818202574e-02  1.4367667542e-03  -4.8214993245e-08  1.8699622711e-08
