# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.3017723420e-01  2.4576333378e-01  7.4875042024e-01  2.1198452201e-01
2  5.5202539457e-01  2.2905919711e-01  7.2967195981e-01  2.0496179552e-01
3  7.7189989809e-01  5.7884149481e-02  5.0322023697e-01  6.9853026843e-02
