# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.3254393293e-01  2.3930711624e-01  7.4672511570e-01  2.0692967244e-01
2  5.4283421353e-01  2.4081173785e-01  7.3775434118e-01  2.1280798887e-01
3  7.6789477929e-01  5.8871338772e-02  5.0802750311e-01  7.0537264979e-02
