# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.4397833322e-01  2.4142441465e-01  7.3674711146e-01  2.1474010875e-01
2  5.4419723109e-01  2.4090436056e-01  7.3655681902e-01  2.1363124176e-01
3  7.6739803008e-01  5.7172191255e-02  5.0862369970e-01  6.8376173994e-02
