#correlator  value  value_err
4(24)  7.88357e-01  8.70261e-02
6(23)  -2.42702e-02  1.86810e-01
6(26)  4.91429e-01  3.00082e-01
6(36)  7.13380e-01  1.31918e-01
(235)  6.32909e-01  7.55863e-02
(246)  6.75350e-01  1.29142e-01
(234)  -4.03484e-02  1.14663e-01
