# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.3969686338e-11  2.0514208705e-10
2  3.4677681368e-02  7.7729845745e-03  -1.4461062637e-06  1.2965759229e-06
3  1.1375842581e-02  2.6566192362e-03  -1.6746894893e-08  1.5643719681e-08
