# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  1.6720242229e-01  1.3496338083e+00  3.3180445197e-01  2.5503797004e+00
2  6.8524579968e-01  1.4614780878e-01  6.0038844690e-01  1.5682987480e-01
3  7.1418329487e-01  1.1982185979e-01  5.6931242873e-01  1.3255247430e-01
