# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  6.8793376471e-01  1.4457874494e-01  5.9755024180e-01  1.5549637039e-01
3  7.3565306814e-01  9.8661598929e-02  5.4540161077e-01  1.1259539376e-01
