#correlator  value  value_err
4(24)  6.41920e-01  6.79236e-02
6(23)  -3.34693e-02  1.36167e-01
6(26)  2.63000e-01  8.98146e-02
6(36)  3.62411e-01  1.31007e-01
(235)  5.90770e-01  4.78269e-02
(246)  3.69403e-01  5.60485e-02
(234)  -8.54822e-02  9.05795e-02
