# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  4.5091180613e-01  2.8583832681e-01  8.1340186807e-01  2.1990352539e-01
2  7.5893964701e-01  4.4945284012e-02  5.1868403134e-01  5.3275777445e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
