# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  8.7913717805e-03  5.6621647114e-03  -5.9734686080e-09  1.5389071923e-08
2  6.1647164337e-02  4.3766033917e-03  -1.4442833957e-05  4.1014412754e-06
3  0.0000000000e+00  0.0000000000e+00  1.3303391763e-07  1.0980673446e-07
