# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  9.7537680671e-03  3.0999387055e-03  -9.0508568802e-09  1.1506159001e-08
2  5.8438239127e-02  3.9176118179e-03  -1.1662414822e-05  3.1273231236e-06
3  0.0000000000e+00  0.0000000000e+00  5.5202302140e-08  5.8447654850e-08
