# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.3528585974e-01  1.6628242816e-01  7.4460670025e-01  1.4523206665e-01
2  7.6824830014e-01  4.2602556931e-02  5.0763072515e-01  5.1308857974e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
