#correlator  value  value_err
4(24)  6.92005e-01  8.00210e-02
6(23)  -7.40878e-02  3.01430e-01
6(26)  4.46388e-02  1.63788e-01
6(36)  -2.96149e-01  1.03652e-01
(235)  3.53293e-02  6.64107e-02
(246)  1.62571e-01  7.78102e-02
(234)  -2.84109e-01  1.38225e-01
