#vn  dP(vn)/dvn  dP(vn)/dvn_err
9.9952740082e+04  9.2957602968e-07  9.2957602968e-07  1.3291049010e-03  6.7309207944e+01  2.0294489790e+01  8.9408822060e-04  9.8670194231e+01  2.7366188051e+01  3.5895914838e-04  2.8371057277e+02  7.8687155193e+01  3.5003721735e-04  1.8687560230e+02  8.3573310016e+01  4.2950090009e-04  2.7389619745e+02  1.0352303193e+02  
1.1641844268e+05  0.0000000000e+00  0.0000000000e+00  2.9032885525e-03  7.9547245752e+01  2.2062436414e+01  2.6718536406e-03  3.7950074704e+01  1.6971789358e+01  7.8248756161e-04  2.4006279234e+02  7.2381655302e+01  7.2448765319e-04  7.4750240920e+01  5.2856402250e+01  6.4796596672e-04  1.9564014104e+02  8.7492930896e+01  
1.2776404845e+05  9.2957602968e-07  9.2957602968e-07  4.9206299268e-03  4.8952151232e+01  1.7307199045e+01  3.5616112040e-03  3.7950074704e+01  1.6971789358e+01  1.2656260281e-03  3.2735835319e+02  8.4523563344e+01  9.3147693319e-04  3.7375120460e+02  1.1819050848e+02  9.3898238694e-04  4.3040831028e+02  1.2977298835e+02  
1.3697112194e+05  3.7183041187e-06  1.8591520594e-06  6.1666841252e-03  6.7309207944e+01  2.0294489790e+01  4.9307081084e-03  3.7950074704e+01  1.6971789358e+01  1.7282134630e-03  2.4006279234e+02  7.2381655302e+01  1.2289044168e-03  4.1112632506e+02  1.2395925106e+02  1.1708658796e-03  3.5215225386e+02  1.1738408462e+02  
1.4890747747e+05  4.6478801484e-06  2.0785951926e-06  7.9992818381e-03  6.7309207944e+01  2.0294489790e+01  6.5678174654e-03  3.0360059763e+01  1.5180029882e+01  2.2241819157e-03  2.4006279234e+02  7.2381655302e+01  1.4630020437e-03  3.3637608414e+02  1.1212536138e+02  1.4318504005e-03  4.6953633848e+02  1.3554346571e+02  
1.6109927651e+05  5.5774561781e-06  2.2769869498e-06  9.3708057613e-03  7.3428226848e+01  2.1196903268e+01  7.9021998466e-03  7.5900149409e+01  2.4001734688e+01  2.6337066540e-03  2.6188668256e+02  7.5600173335e+01  1.7530320333e-03  2.6162584322e+02  9.8885273958e+01  1.6924738074e-03  3.1302422566e+02  1.1067077632e+02  
1.7298572237e+05  9.2957602968e-06  2.9395775121e-06  1.1272902710e-02  1.2238037808e+01  8.6535995224e+00  9.2883177473e-03  6.8310134468e+01  2.2770044823e+01  3.1053614630e-03  2.4006279234e+02  7.2381655302e+01  2.0553039845e-03  5.2325168644e+02  1.3984489555e+02  1.9369053539e-03  1.1738408462e+02  6.7771732855e+01  
1.8393710009e+05  6.5070322077e-06  2.4594269993e-06  1.2961577067e-02  3.0595094520e+01  1.3682542225e+01  1.0283023657e-02  4.5540089645e+01  1.8591663745e+01  3.5789830360e-03  1.0911945106e+02  4.8799702050e+01  2.3082797765e-03  1.4950048184e+02  7.4750240920e+01  2.1904131595e-03  3.1302422566e+02  1.1067077632e+02  
1.9301578329e+05  1.0225336326e-05  3.0830549046e-06  1.4575619726e-02  3.6714113424e+01  1.4988474041e+01  1.2085208309e-02  1.5180029882e+01  1.0733902068e+01  4.0606877480e-03  4.3647780426e+01  3.0863641523e+01  2.5900873303e-03  2.9900096368e+02  1.0571280450e+02  2.4615063412e-03  2.7389619745e+02  1.0352303193e+02  
2.0312475487e+05  9.2957602968e-06  2.9395775121e-06  1.6306772564e-02  4.2833132328e+01  1.6189402288e+01  1.3314723433e-02  3.7950074704e+01  1.6971789358e+01  4.4438307655e-03  2.1823890213e+01  2.1823890213e+01  2.8205411086e-03  2.2425072276e+02  9.1549974202e+01  2.7562770918e-03  4.3040831028e+02  1.2977298835e+02  
2.1577842036e+05  9.2957602968e-06  2.9395775121e-06  1.7727209671e-02  1.2238037808e+01  8.6535995224e+00  1.4305479177e-02  2.2770044823e+01  1.3146291508e+01  4.9932725729e-03  0.0000000000e+00  0.0000000000e+00  3.1422822116e-03  1.4950048184e+02  7.4750240920e+01  2.9818436222e-03  3.9128028207e+01  3.9128028207e+01  
2.2654464161e+05  3.7183041187e-06  1.8591520594e-06  1.8893454439e-02  1.2238037808e+01  8.6535995224e+00  1.5866788182e-02  5.3130104586e+01  2.0081291981e+01  5.5436043091e-03  4.3647780426e+01  3.0863641523e+01  3.3141729804e-03  1.4950048184e+02  7.4750240920e+01  3.2036382172e-03  1.9564014104e+02  8.7492930896e+01  
2.3728716740e+05  6.5070322077e-06  2.4594269993e-06  2.0653557470e-02  6.1190189040e+00  6.1190189040e+00  1.7167237270e-02  3.7950074704e+01  1.6971789358e+01  5.9063363925e-03  4.3647780426e+01  3.0863641523e+01  3.6771118293e-03  1.8687560230e+02  8.3573310016e+01  3.5312489921e-03  1.1738408462e+02  6.7771732855e+01  
2.4615803030e+05  5.5774561781e-06  2.2769869498e-06  2.2811074115e-02  1.8357056712e+01  1.0598451634e+01  1.8618050473e-02  7.5900149409e+00  7.5900149409e+00  6.3546505975e-03  2.1823890213e+01  2.1823890213e+01  3.9330132670e-03  7.4750240920e+01  5.2856402250e+01  3.8536398258e-03  1.1738408462e+02  6.7771732855e+01  
2.5773249557e+05  5.5774561781e-06  2.2769869498e-06  2.4321799370e-02  1.2238037808e+01  8.6535995224e+00  1.9793926614e-02  2.2770044823e+01  1.3146291508e+01  6.8635315475e-03  0.0000000000e+00  0.0000000000e+00  4.0891397915e-03  3.7375120460e+01  3.7375120460e+01  4.1520696835e-03  3.9128028207e+01  3.9128028207e+01  
2.7029608683e+05  1.8591520594e-06  1.3146190284e-06  2.6938144984e-02  6.1190189040e+00  6.1190189040e+00  2.1568584102e-02  3.7950074704e+01  1.6971789358e+01  7.3310962911e-03  0.0000000000e+00  0.0000000000e+00  4.4517404008e-03  7.4750240920e+01  5.2856402250e+01  4.1986977227e-03  3.9128028207e+01  3.9128028207e+01  
2.8142495770e+05  1.8591520594e-06  1.3146190284e-06  2.7991503063e-02  0.0000000000e+00  0.0000000000e+00  2.2515450880e-02  3.0360059763e+01  1.5180029882e+01  7.7986610347e-03  0.0000000000e+00  0.0000000000e+00  4.7590138221e-03  0.0000000000e+00  0.0000000000e+00  4.6917636285e-03  3.9128028207e+01  3.9128028207e+01  
2.9507255726e+05  1.8591520594e-06  1.3146190284e-06  2.9659103996e-02  0.0000000000e+00  0.0000000000e+00  2.3884479375e-02  2.2770044823e+01  1.3146291508e+01  8.2662257784e-03  0.0000000000e+00  0.0000000000e+00  5.0465743249e-03  7.4750240920e+01  5.2856402250e+01  4.8389155252e-03  0.0000000000e+00  0.0000000000e+00  
3.0119552366e+05  1.8591520594e-06  1.3146190284e-06  3.1326704929e-02  0.0000000000e+00  0.0000000000e+00  2.4654247616e-02  1.5180029882e+01  1.0733902068e+01  8.7337905220e-03  0.0000000000e+00  0.0000000000e+00  5.3050498753e-03  0.0000000000e+00  0.0000000000e+00  4.9796644449e-03  3.9128028207e+01  3.9128028207e+01  
3.1656810484e+05  1.8591520594e-06  1.3146190284e-06  3.3824723856e-02  6.1190189040e+00  6.1190189040e+00  2.7251377234e-02  7.5900149409e+00  7.5900149409e+00  9.4341942181e-03  2.1823890213e+01  2.1823890213e+01  5.6440361203e-03  7.4750240920e+01  5.2856402250e+01  5.4903340263e-03  3.9128028207e+01  3.9128028207e+01  
