# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  3.9467839428e-03  3.8283804246e-01  8.7762919320e-03  8.5130031740e-01
2  7.0557128760e-01  1.5534852032e-01  5.7881154606e-01  1.7638451652e-01
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
