#correlator  value  value_err
4(24)  3.28168e-01  1.41921e-01
6(23)  -1.34021e-01  7.97129e-02
6(26)  -9.76869e-02  2.32138e-01
6(36)  2.62884e-01  3.88411e-01
(235)  3.37712e-01  3.51131e-01
(246)  1.18588e-01  1.62019e-01
(234)  5.14094e-01  2.55345e-01
