# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  4.7161085271e-01  2.8616030530e-01  7.9730546950e-01  2.3214434710e-01
2  8.1396260141e-01  3.0722613461e-02  4.5052845840e-01  4.0477523985e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
