# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  3.3577892208e-03  2.6055802982e-03  -1.2711995265e-10  3.9457062053e-10
2  5.2496228229e-02  2.5482635248e-03  -7.5947311496e-06  1.4746489050e-06
3  0.0000000000e+00  0.0000000000e+00  3.0969644363e-09  4.5585411615e-09
