#correlator  value  value_err
4(24)  1.37741e+00  3.96263e-01
6(23)  2.73476e+01  1.31737e+01
6(26)  1.09109e+00  1.18157e+00
6(36)  1.31007e+00  6.27595e-01
(235)  1.60532e+00  2.94926e-01
(246)  7.62755e-01  2.88591e-01
(234)  5.98195e+00  2.19780e+00
