# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.7695587251e-03  2.0021172482e-03  -5.8835888062e-11  1.7013012973e-10
2  2.2238682394e-02  5.6931639070e-03  -2.4458859915e-07  2.5046141855e-07
3  1.0054391014e-02  2.1466581831e-03  -1.0219345531e-08  8.7275068888e-09
