# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  1.8302679118e-02  8.7852859766e-01  6.7210505453e-03  3.2261042617e-01
2  6.5368479912e-01  1.5383781919e-01  6.3311213394e-01  1.5629385747e-01
3  7.2332120098e-01  1.1767967033e-01  5.5925375710e-01  1.3127224677e-01
