# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.4059396625e-10  2.2966269152e-10
2  1.7612029067e-02  4.6000100260e-03  -9.6213845768e-08  1.0051872013e-07
3  7.7989859946e-03  1.5782787610e-03  -3.6995811822e-09  2.9947331146e-09
