# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  1.8215608467e-02  8.7434920642e-01  6.8654368291e-03  3.2954096780e-01
2  6.4885600026e-01  1.5952154165e-01  6.3796809771e-01  1.6106841210e-01
3  7.2481161645e-01  1.1924610829e-01  5.5758272806e-01  1.3338336548e-01
