# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  5.2923026773e-11  1.4586813843e-10
2  1.5433310175e-02  4.0795666233e-03  -5.6733076955e-08  5.9986189499e-08
3  6.6003891367e-03  1.3772997577e-03  -1.8979211405e-09  1.5841528569e-09
