#correlator  value  value_err
4(24)  3.74750e-01  1.26504e-01
6(23)  5.45834e-01  2.46133e-01
6(26)  2.64630e-01  2.10053e-01
6(36)  -5.62111e-02  1.22992e-01
(235)  2.27372e-01  1.05403e-01
(246)  -8.90542e-02  1.10950e-01
(234)  9.05368e-02  1.41733e-01
