#correlator  value  value_err
4(24)  -3.68274e-01  7.30189e-02
6(23)  -1.05440e-01  1.65193e-01
6(26)  -1.11922e-03  2.25964e-01
6(36)  -7.91087e-02  9.11531e-02
(235)  4.20715e-01  5.68903e-02
(246)  2.62559e-01  7.13110e-02
(234)  8.31348e-02  1.00051e-01
