# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  5.5493640500e-09  1.0985532947e-08
2  2.4859070399e-02  1.6549745490e-03  -3.8189109974e-07  1.0169648992e-07
3  3.9511388066e-03  1.3193247155e-03  -2.4371886572e-10  3.2552065509e-10
