# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  2.6241284286e-03  2.5716458601e-01  9.4408167908e-03  9.2520004550e-01
2  8.2460049957e-01  3.6573851266e-02  4.3644201102e-01  4.9165322365e-02
3  6.3783379561e-01  2.0099941805e-01  6.4906339797e-01  2.0410078089e-01
