#correlator  value  value_err
4(24)  6.06100e-01  1.10306e-01
6(23)  5.74540e-02  3.29934e-01
6(26)  -6.03349e-02  2.27362e-01
6(36)  3.27512e-02  1.77805e-01
(235)  7.21583e-02  1.02294e-01
(246)  1.29157e-01  1.09371e-01
(234)  -2.58560e-01  2.26494e-01
