# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  2.7088702314e-01  1.5334307686e+00  5.2134105203e-01  2.7886318362e+00
2  6.5236884984e-01  2.0455900012e-01  6.3418485698e-01  2.0914912490e-01
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
