#correlator  value  value_err
4(24)  6.29024e-01  1.16616e-01
6(23)  7.83559e-02  3.38139e-01
6(26)  -5.20781e-02  1.98319e-01
6(36)  2.97709e-02  1.09740e-01
(235)  1.58344e-02  8.03692e-02
(246)  2.68879e-01  1.00569e-01
(234)  -1.00553e-01  2.41831e-01
