# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  8.4063403304e-07  4.4740820051e-07
2  3.2372283973e-02  1.1018893761e-02  -1.0982301584e-06  1.4952644614e-06
3  0.0000000000e+00  0.0000000000e+00  1.5017208494e-08  9.4493809290e-09
